INSTANCE,ALGORITHM,SEED,STATUS,OBJECTIVE,TIME.SEC,ITERATIONS,RELAXATION,OPT.GAP
ORCS-006-03-R-20-03,greedy,2,SUBOPTIMAL,22,0,,,
ORCS-006-03-R-20-03,greedy,3,SUBOPTIMAL,22,0,,,
ORCS-006-03-R-20-03,greedy,5,SUBOPTIMAL,22,0,,,
ORCS-006-03-R-20-03,greedy,7,SUBOPTIMAL,22,0,,,
ORCS-006-03-R-20-03,greedy,11,SUBOPTIMAL,22,0,,,
ORCS-006-03-R-20-03,greedy,13,SUBOPTIMAL,22,0,,,
ORCS-006-03-R-20-03,greedy,17,SUBOPTIMAL,22,0,,,
ORCS-006-03-R-20-03,greedy,19,SUBOPTIMAL,22,0,,,
ORCS-006-03-R-20-03,greedy,23,SUBOPTIMAL,22,0,,,
ORCS-006-03-R-20-03,greedy,29,SUBOPTIMAL,22,0,,,
ORCS-006-03-S-02-01,greedy,2,SUBOPTIMAL,31,0,,,
ORCS-006-03-S-02-01,greedy,3,SUBOPTIMAL,31,0,,,
ORCS-006-03-S-02-01,greedy,5,SUBOPTIMAL,31,0,,,
ORCS-006-03-S-02-01,greedy,7,SUBOPTIMAL,31,0,,,
ORCS-006-03-S-02-01,greedy,11,SUBOPTIMAL,31,0,,,
ORCS-006-03-S-02-01,greedy,13,SUBOPTIMAL,31,0,,,
ORCS-006-03-S-02-01,greedy,17,SUBOPTIMAL,31,0,,,
ORCS-006-03-S-02-01,greedy,19,SUBOPTIMAL,31,0,,,
ORCS-006-03-S-02-01,greedy,23,SUBOPTIMAL,31,0,,,
ORCS-006-03-S-02-01,greedy,29,SUBOPTIMAL,31,0,,,
ORCS-006-03-S-02-02,greedy,2,SUBOPTIMAL,30,0,,,
ORCS-006-03-S-02-02,greedy,3,SUBOPTIMAL,30,0,,,
ORCS-006-03-S-02-02,greedy,5,SUBOPTIMAL,30,0,,,
ORCS-006-03-S-02-02,greedy,7,SUBOPTIMAL,30,0,,,
ORCS-006-03-S-02-02,greedy,11,SUBOPTIMAL,30,0,,,
ORCS-006-03-S-02-02,greedy,13,SUBOPTIMAL,30,0,,,
ORCS-006-03-S-02-02,greedy,17,SUBOPTIMAL,30,0,,,
ORCS-006-03-S-02-02,greedy,19,SUBOPTIMAL,30,0,,,
ORCS-006-03-S-02-02,greedy,23,SUBOPTIMAL,30,0,,,
ORCS-006-03-S-02-02,greedy,29,SUBOPTIMAL,30,0,,,
ORCS-006-03-S-02-03,greedy,2,SUBOPTIMAL,29,0,,,
ORCS-006-03-S-02-03,greedy,3,SUBOPTIMAL,29,0,,,
ORCS-006-03-S-02-03,greedy,5,SUBOPTIMAL,29,0,,,
ORCS-006-03-S-02-03,greedy,7,SUBOPTIMAL,29,0,,,
ORCS-006-03-S-02-03,greedy,11,SUBOPTIMAL,29,0,,,
ORCS-006-03-S-02-03,greedy,13,SUBOPTIMAL,29,0,,,
ORCS-006-03-S-02-03,greedy,17,SUBOPTIMAL,29,0,,,
ORCS-006-03-S-02-03,greedy,19,SUBOPTIMAL,29,0,,,
ORCS-006-03-S-02-03,greedy,23,SUBOPTIMAL,29,0,,,
ORCS-006-03-S-02-03,greedy,29,SUBOPTIMAL,29,0,,,
ORCS-006-03-S-03-01,greedy,2,SUBOPTIMAL,32,0,,,
ORCS-006-03-S-03-01,greedy,3,SUBOPTIMAL,32,0,,,
ORCS-006-03-S-03-01,greedy,5,SUBOPTIMAL,32,0,,,
ORCS-006-03-S-03-01,greedy,7,SUBOPTIMAL,32,0,,,
ORCS-006-03-S-03-01,greedy,11,SUBOPTIMAL,32,0,,,
ORCS-006-03-S-03-01,greedy,13,SUBOPTIMAL,32,0,,,
ORCS-006-03-S-03-01,greedy,17,SUBOPTIMAL,32,0,,,
ORCS-006-03-S-03-01,greedy,19,SUBOPTIMAL,32,0,,,
ORCS-006-03-S-03-01,greedy,23,SUBOPTIMAL,32,0,,,
ORCS-006-03-S-03-01,greedy,29,SUBOPTIMAL,32,0,,,
ORCS-006-03-S-03-02,greedy,2,SUBOPTIMAL,30,0,,,
ORCS-006-03-S-03-02,greedy,3,SUBOPTIMAL,30,0,,,
ORCS-006-03-S-03-02,greedy,5,SUBOPTIMAL,30,0,,,
ORCS-006-03-S-03-02,greedy,7,SUBOPTIMAL,30,0,,,
ORCS-006-03-S-03-02,greedy,11,SUBOPTIMAL,30,0,,,
ORCS-006-03-S-03-02,greedy,13,SUBOPTIMAL,30,0,,,
ORCS-006-03-S-03-02,greedy,17,SUBOPTIMAL,30,0,,,
ORCS-006-03-S-03-02,greedy,19,SUBOPTIMAL,30,0,,,
ORCS-006-03-S-03-02,greedy,23,SUBOPTIMAL,30,0,,,
ORCS-006-03-S-03-02,greedy,29,SUBOPTIMAL,30,0,,,
ORCS-006-03-S-03-03,greedy,2,SUBOPTIMAL,29,0,,,
ORCS-006-03-S-03-03,greedy,3,SUBOPTIMAL,29,0,,,
ORCS-006-03-S-03-03,greedy,5,SUBOPTIMAL,29,0,,,
ORCS-006-03-S-03-03,greedy,7,SUBOPTIMAL,29,0,,,
ORCS-006-03-S-03-03,greedy,11,SUBOPTIMAL,29,0,,,
ORCS-006-03-S-03-03,greedy,13,SUBOPTIMAL,29,0,,,
ORCS-006-03-S-03-03,greedy,17,SUBOPTIMAL,29,0,,,
ORCS-006-03-S-03-03,greedy,19,SUBOPTIMAL,29,0,,,
ORCS-006-03-S-03-03,greedy,23,SUBOPTIMAL,29,0,,,
ORCS-006-03-S-03-03,greedy,29,SUBOPTIMAL,29,0,,,
ORCS-006-03-T-02-01,greedy,2,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-02-01,greedy,3,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-02-01,greedy,5,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-02-01,greedy,7,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-02-01,greedy,11,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-02-01,greedy,13,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-02-01,greedy,17,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-02-01,greedy,19,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-02-01,greedy,23,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-02-01,greedy,29,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-02-02,greedy,2,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-02-02,greedy,3,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-02-02,greedy,5,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-02-02,greedy,7,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-02-02,greedy,11,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-02-02,greedy,13,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-02-02,greedy,17,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-02-02,greedy,19,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-02-02,greedy,23,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-02-02,greedy,29,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-02-03,greedy,2,SUBOPTIMAL,28,0,,,
ORCS-006-03-T-02-03,greedy,3,SUBOPTIMAL,28,0,,,
ORCS-006-03-T-02-03,greedy,5,SUBOPTIMAL,28,0,,,
ORCS-006-03-T-02-03,greedy,7,SUBOPTIMAL,28,0,,,
ORCS-006-03-T-02-03,greedy,11,SUBOPTIMAL,28,0,,,
ORCS-006-03-T-02-03,greedy,13,SUBOPTIMAL,28,0,,,
ORCS-006-03-T-02-03,greedy,17,SUBOPTIMAL,28,0,,,
ORCS-006-03-T-02-03,greedy,19,SUBOPTIMAL,28,0,,,
ORCS-006-03-T-02-03,greedy,23,SUBOPTIMAL,28,0,,,
ORCS-006-03-T-02-03,greedy,29,SUBOPTIMAL,28,0,,,
ORCS-006-03-T-03-01,greedy,2,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-03-01,greedy,3,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-03-01,greedy,5,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-03-01,greedy,7,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-03-01,greedy,11,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-03-01,greedy,13,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-03-01,greedy,17,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-03-01,greedy,19,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-03-01,greedy,23,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-03-01,greedy,29,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-03-02,greedy,2,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-03-02,greedy,3,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-03-02,greedy,5,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-03-02,greedy,7,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-03-02,greedy,11,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-03-02,greedy,13,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-03-02,greedy,17,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-03-02,greedy,19,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-03-02,greedy,23,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-03-02,greedy,29,SUBOPTIMAL,30,0,,,
ORCS-006-03-T-03-03,greedy,2,SUBOPTIMAL,29,0,,,
ORCS-006-03-T-03-03,greedy,3,SUBOPTIMAL,29,0,,,
ORCS-006-03-T-03-03,greedy,5,SUBOPTIMAL,29,0,,,
ORCS-006-03-T-03-03,greedy,7,SUBOPTIMAL,29,0,,,
ORCS-006-03-T-03-03,greedy,11,SUBOPTIMAL,29,0,,,
ORCS-006-03-T-03-03,greedy,13,SUBOPTIMAL,29,0,,,
ORCS-006-03-T-03-03,greedy,17,SUBOPTIMAL,29,0,,,
ORCS-006-03-T-03-03,greedy,19,SUBOPTIMAL,29,0,,,
ORCS-006-03-T-03-03,greedy,23,SUBOPTIMAL,29,0,,,
ORCS-006-03-T-03-03,greedy,29,SUBOPTIMAL,29,0,,,
ORCS-006-04-I-02-01,greedy,2,SUBOPTIMAL,27,0,,,
ORCS-006-04-I-02-01,greedy,3,SUBOPTIMAL,27,0,,,
ORCS-006-04-I-02-01,greedy,5,SUBOPTIMAL,27,0,,,
ORCS-006-04-I-02-01,greedy,7,SUBOPTIMAL,27,0,,,
ORCS-006-04-I-02-01,greedy,11,SUBOPTIMAL,27,0,,,
ORCS-006-04-I-02-01,greedy,13,SUBOPTIMAL,27,0,,,
ORCS-006-04-I-02-01,greedy,17,SUBOPTIMAL,27,0,,,
ORCS-006-04-I-02-01,greedy,19,SUBOPTIMAL,27,0,,,
ORCS-006-04-I-02-01,greedy,23,SUBOPTIMAL,27,0,,,
ORCS-006-04-I-02-01,greedy,29,SUBOPTIMAL,27,0,,,
ORCS-006-04-I-02-02,greedy,2,SUBOPTIMAL,27,0,,,
ORCS-006-04-I-02-02,greedy,3,SUBOPTIMAL,27,0,,,
ORCS-006-04-I-02-02,greedy,5,SUBOPTIMAL,27,0,,,
ORCS-006-04-I-02-02,greedy,7,SUBOPTIMAL,27,0,,,
ORCS-006-04-I-02-02,greedy,11,SUBOPTIMAL,27,0,,,
ORCS-006-04-I-02-02,greedy,13,SUBOPTIMAL,27,0,,,
ORCS-006-04-I-02-02,greedy,17,SUBOPTIMAL,27,0,,,
ORCS-006-04-I-02-02,greedy,19,SUBOPTIMAL,27,0,,,
ORCS-006-04-I-02-02,greedy,23,SUBOPTIMAL,27,0,,,
ORCS-006-04-I-02-02,greedy,29,SUBOPTIMAL,27,0,,,
ORCS-006-04-I-02-03,greedy,2,SUBOPTIMAL,20,0,,,
ORCS-006-04-I-02-03,greedy,3,SUBOPTIMAL,20,0,,,
ORCS-006-04-I-02-03,greedy,5,SUBOPTIMAL,20,0,,,
ORCS-006-04-I-02-03,greedy,7,SUBOPTIMAL,20,0,,,
ORCS-006-04-I-02-03,greedy,11,SUBOPTIMAL,20,0,,,
ORCS-006-04-I-02-03,greedy,13,SUBOPTIMAL,20,0,,,
ORCS-006-04-I-02-03,greedy,17,SUBOPTIMAL,20,0,,,
ORCS-006-04-I-02-03,greedy,19,SUBOPTIMAL,20,0,,,
ORCS-006-04-I-02-03,greedy,23,SUBOPTIMAL,20,0,,,
ORCS-006-04-I-02-03,greedy,29,SUBOPTIMAL,20,0,,,
ORCS-006-04-I-03-01,greedy,2,SUBOPTIMAL,24,0,,,
ORCS-006-04-I-03-01,greedy,3,SUBOPTIMAL,24,0,,,
ORCS-006-04-I-03-01,greedy,5,SUBOPTIMAL,24,0,,,
ORCS-006-04-I-03-01,greedy,7,SUBOPTIMAL,24,0,,,
ORCS-006-04-I-03-01,greedy,11,SUBOPTIMAL,24,0,,,
ORCS-006-04-I-03-01,greedy,13,SUBOPTIMAL,24,0,,,
ORCS-006-04-I-03-01,greedy,17,SUBOPTIMAL,24,0,,,
ORCS-006-04-I-03-01,greedy,19,SUBOPTIMAL,24,0,,,
ORCS-006-04-I-03-01,greedy,23,SUBOPTIMAL,24,0,,,
ORCS-006-04-I-03-01,greedy,29,SUBOPTIMAL,24,0,,,
ORCS-006-04-I-03-02,greedy,2,SUBOPTIMAL,19,0,,,
ORCS-006-04-I-03-02,greedy,3,SUBOPTIMAL,19,0,,,
ORCS-006-04-I-03-02,greedy,5,SUBOPTIMAL,19,0,,,
ORCS-006-04-I-03-02,greedy,7,SUBOPTIMAL,19,0,,,
ORCS-006-04-I-03-02,greedy,11,SUBOPTIMAL,19,0,,,
ORCS-006-04-I-03-02,greedy,13,SUBOPTIMAL,19,0,,,
ORCS-006-04-I-03-02,greedy,17,SUBOPTIMAL,19,0,,,
ORCS-006-04-I-03-02,greedy,19,SUBOPTIMAL,19,0,,,
ORCS-006-04-I-03-02,greedy,23,SUBOPTIMAL,19,0,,,
ORCS-006-04-I-03-02,greedy,29,SUBOPTIMAL,19,0,,,
ORCS-006-04-I-03-03,greedy,2,SUBOPTIMAL,21,0,,,
ORCS-006-04-I-03-03,greedy,3,SUBOPTIMAL,21,0,,,
ORCS-006-04-I-03-03,greedy,5,SUBOPTIMAL,21,0,,,
ORCS-006-04-I-03-03,greedy,7,SUBOPTIMAL,21,0,,,
ORCS-006-04-I-03-03,greedy,11,SUBOPTIMAL,21,0,,,
ORCS-006-04-I-03-03,greedy,13,SUBOPTIMAL,21,0,,,
ORCS-006-04-I-03-03,greedy,17,SUBOPTIMAL,21,0,,,
ORCS-006-04-I-03-03,greedy,19,SUBOPTIMAL,21,0,,,
ORCS-006-04-I-03-03,greedy,23,SUBOPTIMAL,21,0,,,
ORCS-006-04-I-03-03,greedy,29,SUBOPTIMAL,21,0,,,
ORCS-006-04-R-10-01,greedy,2,SUBOPTIMAL,21,0,,,
ORCS-006-04-R-10-01,greedy,3,SUBOPTIMAL,21,0,,,
ORCS-006-04-R-10-01,greedy,5,SUBOPTIMAL,21,0,,,
ORCS-006-04-R-10-01,greedy,7,SUBOPTIMAL,21,0,,,
ORCS-006-04-R-10-01,greedy,11,SUBOPTIMAL,21,0,,,
ORCS-006-04-R-10-01,greedy,13,SUBOPTIMAL,21,0,,,
ORCS-006-04-R-10-01,greedy,17,SUBOPTIMAL,21,0,,,
ORCS-006-04-R-10-01,greedy,19,SUBOPTIMAL,21,0,,,
ORCS-006-04-R-10-01,greedy,23,SUBOPTIMAL,21,0,,,
ORCS-006-04-R-10-01,greedy,29,SUBOPTIMAL,21,0,,,
ORCS-006-04-R-10-02,greedy,2,SUBOPTIMAL,23,0,,,
ORCS-006-04-R-10-02,greedy,3,SUBOPTIMAL,23,0,,,
ORCS-006-04-R-10-02,greedy,5,SUBOPTIMAL,23,0,,,
ORCS-006-04-R-10-02,greedy,7,SUBOPTIMAL,23,0,,,
ORCS-006-04-R-10-02,greedy,11,SUBOPTIMAL,23,0,,,
ORCS-006-04-R-10-02,greedy,13,SUBOPTIMAL,23,0,,,
ORCS-006-04-R-10-02,greedy,17,SUBOPTIMAL,23,0,,,
ORCS-006-04-R-10-02,greedy,19,SUBOPTIMAL,23,0,,,
ORCS-006-04-R-10-02,greedy,23,SUBOPTIMAL,23,0,,,
ORCS-006-04-R-10-02,greedy,29,SUBOPTIMAL,23,0,,,
ORCS-006-04-R-10-03,greedy,2,SUBOPTIMAL,19,0,,,
ORCS-006-04-R-10-03,greedy,3,SUBOPTIMAL,19,0,,,
ORCS-006-04-R-10-03,greedy,5,SUBOPTIMAL,19,0,,,
ORCS-006-04-R-10-03,greedy,7,SUBOPTIMAL,19,0,,,
ORCS-006-04-R-10-03,greedy,11,SUBOPTIMAL,19,0,,,
ORCS-006-04-R-10-03,greedy,13,SUBOPTIMAL,19,0,,,
ORCS-006-04-R-10-03,greedy,17,SUBOPTIMAL,19,0,,,
ORCS-006-04-R-10-03,greedy,19,SUBOPTIMAL,19,0,,,
ORCS-006-04-R-10-03,greedy,23,SUBOPTIMAL,19,0,,,
ORCS-006-04-R-10-03,greedy,29,SUBOPTIMAL,19,0,,,
ORCS-006-04-R-20-01,greedy,2,SUBOPTIMAL,23,0,,,
ORCS-006-04-R-20-01,greedy,3,SUBOPTIMAL,23,0,,,
ORCS-006-04-R-20-01,greedy,5,SUBOPTIMAL,23,0,,,
ORCS-006-04-R-20-01,greedy,7,SUBOPTIMAL,23,0,,,
ORCS-006-04-R-20-01,greedy,11,SUBOPTIMAL,23,0,,,
ORCS-006-04-R-20-01,greedy,13,SUBOPTIMAL,23,0,,,
ORCS-006-04-R-20-01,greedy,17,SUBOPTIMAL,23,0,,,
ORCS-006-04-R-20-01,greedy,19,SUBOPTIMAL,23,0,,,
ORCS-006-04-R-20-01,greedy,23,SUBOPTIMAL,23,0,,,
ORCS-006-04-R-20-01,greedy,29,SUBOPTIMAL,23,0,,,
ORCS-006-04-R-20-02,greedy,2,SUBOPTIMAL,27,0,,,
ORCS-006-04-R-20-02,greedy,3,SUBOPTIMAL,27,0,,,
ORCS-006-04-R-20-02,greedy,5,SUBOPTIMAL,27,0,,,
ORCS-006-04-R-20-02,greedy,7,SUBOPTIMAL,27,0,,,
ORCS-006-04-R-20-02,greedy,11,SUBOPTIMAL,27,0,,,
ORCS-006-04-R-20-02,greedy,13,SUBOPTIMAL,27,0,,,
ORCS-006-04-R-20-02,greedy,17,SUBOPTIMAL,27,0,,,
ORCS-006-04-R-20-02,greedy,19,SUBOPTIMAL,27,0,,,
ORCS-006-04-R-20-02,greedy,23,SUBOPTIMAL,27,0,,,
ORCS-006-04-R-20-02,greedy,29,SUBOPTIMAL,27,0,,,
ORCS-006-04-R-20-03,greedy,2,SUBOPTIMAL,19,0,,,
ORCS-006-04-R-20-03,greedy,3,SUBOPTIMAL,19,0,,,
ORCS-006-04-R-20-03,greedy,5,SUBOPTIMAL,19,0,,,
ORCS-006-04-R-20-03,greedy,7,SUBOPTIMAL,19,0,,,
ORCS-006-04-R-20-03,greedy,11,SUBOPTIMAL,19,0,,,
ORCS-006-04-R-20-03,greedy,13,SUBOPTIMAL,19,0,,,
ORCS-006-04-R-20-03,greedy,17,SUBOPTIMAL,19,0,,,
ORCS-006-04-R-20-03,greedy,19,SUBOPTIMAL,19,0,,,
ORCS-006-04-R-20-03,greedy,23,SUBOPTIMAL,19,0,,,
ORCS-006-04-R-20-03,greedy,29,SUBOPTIMAL,19,0,,,
ORCS-006-04-S-02-01,greedy,2,SUBOPTIMAL,24,0,,,
ORCS-006-04-S-02-01,greedy,3,SUBOPTIMAL,24,0,,,
ORCS-006-04-S-02-01,greedy,5,SUBOPTIMAL,24,0,,,
ORCS-006-04-S-02-01,greedy,7,SUBOPTIMAL,24,0,,,
ORCS-006-04-S-02-01,greedy,11,SUBOPTIMAL,24,0,,,
ORCS-006-04-S-02-01,greedy,13,SUBOPTIMAL,24,0,,,
ORCS-006-04-S-02-01,greedy,17,SUBOPTIMAL,24,0,,,
ORCS-006-04-S-02-01,greedy,19,SUBOPTIMAL,24,0,,,
ORCS-006-04-S-02-01,greedy,23,SUBOPTIMAL,24,0,,,
ORCS-006-04-S-02-01,greedy,29,SUBOPTIMAL,24,0,,,
ORCS-006-04-S-02-02,greedy,2,SUBOPTIMAL,27,0,,,
ORCS-006-04-S-02-02,greedy,3,SUBOPTIMAL,27,0,,,
ORCS-006-04-S-02-02,greedy,5,SUBOPTIMAL,27,0,,,
ORCS-006-04-S-02-02,greedy,7,SUBOPTIMAL,27,0,,,
ORCS-006-04-S-02-02,greedy,11,SUBOPTIMAL,27,0,,,
ORCS-006-04-S-02-02,greedy,13,SUBOPTIMAL,27,0,,,
ORCS-006-04-S-02-02,greedy,17,SUBOPTIMAL,27,0,,,
ORCS-006-04-S-02-02,greedy,19,SUBOPTIMAL,27,0,,,
ORCS-006-04-S-02-02,greedy,23,SUBOPTIMAL,27,0,,,
ORCS-006-04-S-02-02,greedy,29,SUBOPTIMAL,27,0,,,
ORCS-006-04-S-02-03,greedy,2,SUBOPTIMAL,22,0,,,
ORCS-006-04-S-02-03,greedy,3,SUBOPTIMAL,22,0,,,
ORCS-006-04-S-02-03,greedy,5,SUBOPTIMAL,22,0,,,
ORCS-006-04-S-02-03,greedy,7,SUBOPTIMAL,22,0,,,
ORCS-006-04-S-02-03,greedy,11,SUBOPTIMAL,22,0,,,
ORCS-006-04-S-02-03,greedy,13,SUBOPTIMAL,22,0,,,
ORCS-006-04-S-02-03,greedy,17,SUBOPTIMAL,22,0,,,
ORCS-006-04-S-02-03,greedy,19,SUBOPTIMAL,22,0,,,
ORCS-006-04-S-02-03,greedy,23,SUBOPTIMAL,22,0,,,
ORCS-006-04-S-02-03,greedy,29,SUBOPTIMAL,22,0,,,
ORCS-006-04-S-03-01,greedy,2,SUBOPTIMAL,26,0,,,
ORCS-006-04-S-03-01,greedy,3,SUBOPTIMAL,26,0,,,
ORCS-006-04-S-03-01,greedy,5,SUBOPTIMAL,26,0,,,
ORCS-006-04-S-03-01,greedy,7,SUBOPTIMAL,26,0,,,
ORCS-006-04-S-03-01,greedy,11,SUBOPTIMAL,26,0,,,
ORCS-006-04-S-03-01,greedy,13,SUBOPTIMAL,26,0,,,
ORCS-006-04-S-03-01,greedy,17,SUBOPTIMAL,26,0,,,
ORCS-006-04-S-03-01,greedy,19,SUBOPTIMAL,26,0,,,
ORCS-006-04-S-03-01,greedy,23,SUBOPTIMAL,26,0,,,
ORCS-006-04-S-03-01,greedy,29,SUBOPTIMAL,26,0,,,
ORCS-006-04-S-03-02,greedy,2,SUBOPTIMAL,27,0,,,
ORCS-006-04-S-03-02,greedy,3,SUBOPTIMAL,27,0,,,
ORCS-006-04-S-03-02,greedy,5,SUBOPTIMAL,27,0,,,
ORCS-006-04-S-03-02,greedy,7,SUBOPTIMAL,27,0,,,
ORCS-006-04-S-03-02,greedy,11,SUBOPTIMAL,27,0,,,
ORCS-006-04-S-03-02,greedy,13,SUBOPTIMAL,27,0,,,
ORCS-006-04-S-03-02,greedy,17,SUBOPTIMAL,27,0,,,
ORCS-006-04-S-03-02,greedy,19,SUBOPTIMAL,27,0,,,
ORCS-006-04-S-03-02,greedy,23,SUBOPTIMAL,27,0,,,
ORCS-006-04-S-03-02,greedy,29,SUBOPTIMAL,27,0,,,
ORCS-006-04-S-03-03,greedy,2,SUBOPTIMAL,25,0,,,
ORCS-006-04-S-03-03,greedy,3,SUBOPTIMAL,25,0,,,
ORCS-006-04-S-03-03,greedy,5,SUBOPTIMAL,25,0,,,
ORCS-006-04-S-03-03,greedy,7,SUBOPTIMAL,25,0,,,
ORCS-006-04-S-03-03,greedy,11,SUBOPTIMAL,25,0,,,
ORCS-006-04-S-03-03,greedy,13,SUBOPTIMAL,25,0,,,
ORCS-006-04-S-03-03,greedy,17,SUBOPTIMAL,25,0,,,
ORCS-006-04-S-03-03,greedy,19,SUBOPTIMAL,25,0,,,
ORCS-006-04-S-03-03,greedy,23,SUBOPTIMAL,25,0,,,
ORCS-006-04-S-03-03,greedy,29,SUBOPTIMAL,25,0,,,
ORCS-006-04-T-02-01,greedy,2,SUBOPTIMAL,24,0,,,
ORCS-006-04-T-02-01,greedy,3,SUBOPTIMAL,24,0,,,
ORCS-006-04-T-02-01,greedy,5,SUBOPTIMAL,24,0,,,
ORCS-006-04-T-02-01,greedy,7,SUBOPTIMAL,24,0,,,
ORCS-006-04-T-02-01,greedy,11,SUBOPTIMAL,24,0,,,
ORCS-006-04-T-02-01,greedy,13,SUBOPTIMAL,24,0,,,
ORCS-006-04-T-02-01,greedy,17,SUBOPTIMAL,24,0,,,
ORCS-006-04-T-02-01,greedy,19,SUBOPTIMAL,24,0,,,
ORCS-006-04-T-02-01,greedy,23,SUBOPTIMAL,24,0,,,
ORCS-006-04-T-02-01,greedy,29,SUBOPTIMAL,24,0,,,
ORCS-006-04-T-02-02,greedy,2,SUBOPTIMAL,27,0,,,
ORCS-006-04-T-02-02,greedy,3,SUBOPTIMAL,27,0,,,
ORCS-006-04-T-02-02,greedy,5,SUBOPTIMAL,27,0,,,
ORCS-006-04-T-02-02,greedy,7,SUBOPTIMAL,27,0,,,
ORCS-006-04-T-02-02,greedy,11,SUBOPTIMAL,27,0,,,
ORCS-006-04-T-02-02,greedy,13,SUBOPTIMAL,27,0,,,
ORCS-006-04-T-02-02,greedy,17,SUBOPTIMAL,27,0,,,
ORCS-006-04-T-02-02,greedy,19,SUBOPTIMAL,27,0,,,
ORCS-006-04-T-02-02,greedy,23,SUBOPTIMAL,27,0,,,
ORCS-006-04-T-02-02,greedy,29,SUBOPTIMAL,27,0,,,
ORCS-006-04-T-02-03,greedy,2,SUBOPTIMAL,22,0,,,
ORCS-006-04-T-02-03,greedy,3,SUBOPTIMAL,22,0,,,
ORCS-006-04-T-02-03,greedy,5,SUBOPTIMAL,22,0,,,
ORCS-006-04-T-02-03,greedy,7,SUBOPTIMAL,22,0,,,
ORCS-006-04-T-02-03,greedy,11,SUBOPTIMAL,22,0,,,
ORCS-006-04-T-02-03,greedy,13,SUBOPTIMAL,22,0,,,
ORCS-006-04-T-02-03,greedy,17,SUBOPTIMAL,22,0,,,
ORCS-006-04-T-02-03,greedy,19,SUBOPTIMAL,22,0,,,
ORCS-006-04-T-02-03,greedy,23,SUBOPTIMAL,22,0,,,
ORCS-006-04-T-02-03,greedy,29,SUBOPTIMAL,22,0,,,
ORCS-006-04-T-03-01,greedy,2,SUBOPTIMAL,24,0,,,
ORCS-006-04-T-03-01,greedy,3,SUBOPTIMAL,24,0,,,
ORCS-006-04-T-03-01,greedy,5,SUBOPTIMAL,24,0,,,
ORCS-006-04-T-03-01,greedy,7,SUBOPTIMAL,24,0,,,
ORCS-006-04-T-03-01,greedy,11,SUBOPTIMAL,24,0,,,
ORCS-006-04-T-03-01,greedy,13,SUBOPTIMAL,24,0,,,
ORCS-006-04-T-03-01,greedy,17,SUBOPTIMAL,24,0,,,
ORCS-006-04-T-03-01,greedy,19,SUBOPTIMAL,24,0,,,
ORCS-006-04-T-03-01,greedy,23,SUBOPTIMAL,24,0,,,
ORCS-006-04-T-03-01,greedy,29,SUBOPTIMAL,24,0,,,
ORCS-006-04-T-03-02,greedy,2,SUBOPTIMAL,27,0,,,
ORCS-006-04-T-03-02,greedy,3,SUBOPTIMAL,27,0,,,
ORCS-006-04-T-03-02,greedy,5,SUBOPTIMAL,27,0,,,
ORCS-006-04-T-03-02,greedy,7,SUBOPTIMAL,27,0,,,
ORCS-006-04-T-03-02,greedy,11,SUBOPTIMAL,27,0,,,
ORCS-006-04-T-03-02,greedy,13,SUBOPTIMAL,27,0,,,
ORCS-006-04-T-03-02,greedy,17,SUBOPTIMAL,27,0,,,
